isbn13,title,description,author
9791188850280,반려견 증상 상식 사전 - 24시간 우리 아이 곁을 지켜주는 내 손안의 주치의,"서울대학교 동물병원 수의사가 보호자들이 일상생활에서 쉽게 관찰할 수 있는 반려견의 발병 초기 증상과 40여 가지 질병 예방과 관리 방법을 알려준다. 전문 지식이 없어도 누구나 이해할 수 있도록 철저히 보호자의 입장에서 쓰였고, 언제 어디서나 간편히 휴대할 수 있다.","김보윤 (지은이), 우주와 아이 (기획)"
9791196193133,마이 컬러 트립 : 아시아 - 여행을 이루어주는 세계도시 컬러링북,"여행을 이루어주는 세계도시 컬러링북, 마이 컬러 트립 시리즈, 아시아 편. 소장가치 200%의 현대적으로 디자인된 감성 일러스트로, 서울, 부산, 하노이 등 총54개의 아시아 도시를 담았다.",비유비유 (엮은이)
9791187096061,포코의 포근한 인형 수업,초보자를 위한 기초수업부터 하루 만에 완성하는 작고 사랑스러운 소품들 그리고 유럽감성 그대로 느껴지는 개성 있는 뜨개인형 만들기를 담았다. 서촌에서 공방을 운영 중인 포코님의 뜨개질에는 특별한 무언가가 있다.,강보송 (지은이)
9791188907342,꽃의 세계 - 안티-스트레스 컬러링북,"전 세계 1200만 부, 국내 150만 부가 팔린 컬러링북 《비밀의 정원》의 작가 조해너 배스포드의 일곱번째 컬러링북. 사랑스럽게 피어난 코스모스, 매혹적인 양귀비, 기발한 모양의 버섯처럼 작가의 개성이 듬뿍 담긴 섬세한 꽃과 이파리, 열매 등이 실려 있다.",조해너 배스포드 (지은이)
9788925564869,미스터 션샤인 컬러링북,"2018년 최고의 드라마로 꼽히는 [미스터 션샤인]. 격변의 시대를 뜨겁게 살아간 이들의 찬란하고 고귀한 이야기를 컬러링북에 고스란히 담았다. 유진 초이부터 고애신, 구동매, 김희성, 쿠도 히나에 이르기까지 매력 넘치는 인물들의 모습과 드라마 속 명장면 40점을 만날 수 있다.","화앤담픽쳐스, 혜강(강혜정) (지은이)"
9788952794482,카카오프렌즈 스토리 컬러링북 - 개정판,"개성 만점 매력 넘치는 여덟 카카오프렌즈의 캐릭터별 비하인드 스토리와 오리지널 아트웍 70여 점이 담긴 특별한 컬러링북으로, 캐릭터별 대표 원화가 포함되어 있어 친절한 가이드 역할을 해준다.",카카오아이엑스 (지은이)
9791160073201,메수트 외질 마이 라이프,잉글랜드 프리미어리그의 명문 구단 아스널의 핵심 선수이자 2014 브라질 월드컵 우승국인 독일 국가대표팀의 멤버였던 메수트 외질의 자서전. 세계적인 축구 선수 메수트 외질의 현재를 만들어낸 그의 축구 인생의 결정적 순간들과 함께 그를 둘러싼 숱한 편견과 오해에 대한 외질의 솔직한 고백이 담겨 있다.,"메수트 외질, 카이 프소타 (지은이), 이성모, 한만성 (옮긴이)"
9791195882878,고르고 고른 천연 화장품 레시피 290 - 뚝딱뚝딱 섞어 만드는 초간단 레시피부터 왓솝의 노하우를 담은 전문가 레시피까지,"고르고 고른 천연 화장품 레시피 170 의 개정 증보판. 집에 별다른 도구가 없어도, 천연 화장품에 대한 사전 지식이 부족해도, 천연 화장품을 만들어 본적이 없는 여러분 모두 가볍게 천연 화장품 만들기에 도전할 수 있다.","채병제, 채은숙, 김근섭 (지은이)"
9788901227368,양말도깨비 컬러링북,"만물상 작가의 대표작 「양말도깨비」의 컬러링북. 「양말도깨비」 시리즈로서는 두 번째 출간하는 컬러링북으로, 26점의 새로운 일러스트와 『양말도깨비 컬러링 엽서책』에 수록되었던 컬러링 일러스트가 함께 수록되었다.",만물상 (지은이)
9791189623005,꿈을 그리는 여자들 : 일러스트 위인전 컬러링북,"다양한 국적으로 다양한 시대에 다양한 분야에서 활동했던 여성 인물 스무 명의 삶을 그림 위인전으로 만난다. 각자가 처한 시대적 어려움과 차별 속에서 자신의 뜻을 세우고 꿈을 그렸던 여성 한 명 한 명을, 20인의 한국 여성 작가가 다채롭게 재해석해 그렸다.",봄알람 (지은이)
9791186925546,바이브리의 손뜨개 인형 수업 - 코바늘로 완성하는 하나뿐인 인형과 소품 22,"코바늘 손뜨개 초보자를 위해 기초부터 차근차근 꼼꼼하게 소개한다. 초보자를 위해 기호 도안과 서술형 도안을 한눈에 볼 수 있도록 만들었다. 단수와 콧수는 물론, 실 컬러와 뜨개 기호까지 하나의 도안으로 만나 볼 수 있으며, 기호 도안과 서술형 도안을 번갈아 가며 보느라 코와 단을 놓치는 일은 없을 것이다.",바이브리(이양순) (지은이)
9791189199500,비만코드 - 체중은 인슐린이 결정한다,"제2형 당뇨 및 비만 치료의 세계적 권위자인 제이슨 펑은 이 책에서 ‘인슐린 악순환에서 벗어나 체중이 다시 설정되도록 하는 방법’, ‘인슐린 패턴을 조절할 수 있는 5단계 실천 방법’, 이를 통해 ‘적정 체중을 지속적으로 유지하는 방법’을 알려주고 있다.","제이슨 펑 (지은이), 제효영 (옮긴이)"
9791187512332,최강의 레시피 - 한 권으로 끝내는 ‘최강의 식사’ 2주 다이어트 완성편,"다이어트의 모든 것을 바꾼 ‘방탄커피’의 창시자이자 세계적 베스트셀러 《최강의 식사》의 데이브 아스프리가 전수하는, 음식의 독소를 줄이고 맛과 영양을 120% 올리는 ‘완전무결 레시피‘를 담았다.","데이브 아스프리 (지은이), 양준상 (옮긴이), 이단비 (감수)"
9791170262206,꽁냥꽁냥 고양이 자수,오늘도 고양이는 하염없이 발라당 거리고 있다. 그 신기한 모습을 보고 있으면 사진으로만 남기는 것으로 부족하다. 그래서 고양이의 신기 발랄한 모습들을 모두 모아 가볍고 쉽게 자수를 놓았다. 한 땀 한 땀 수를 놓으며 고양이들의 모습을 하나하나 떠올려보자.,전지선 (지은이)
8809332972267,아트 스티커 - 내가 만드는 모던 아트북,"세계 곳곳의 전통 무늬와 건축물, 동식물 등을 입체적으로 재해석해낸 34가지 도안에 스티커를 붙여 완성하는 작품집. 이 책에 실린 스티커는 총 8,580개로 국내 최다이며 해외 팬시에서 사용하는 초정밀 스티커로 0.01mm까지 정교한 부식 기법의 칼 선이 쓰였다.",조애나 웹스터 (지은이)
9791188073283,20182019 프리미어리그 가이드북,"네이버 &lt;축구.jpg&gt;로 축구계에 신선한 바람을 일으키고 있는 문성원 저자의 프리미어리그 가이드북. 때로는 날카롭게, 때로는 해학적으로 각양각색 프리미어리그 만화 스토리를 풀어놓으며, 방대한 데이터에 토대를 둔 전 시즌 리뷰&새 시즌 프리뷰, 쉽게 생각할 수 없는 해석과 새로운 관전 포인트들이 다양한 인포그래픽을 통해 직관적으로 펼쳐진다.",문성원 (지은이)
9791196354114,유럽축구 스카우팅 리포트 2018-19 - 유럽리그 가이드북의 챔피언,"464페이지에 꾹꾹 눌러 담은 유럽축구가이드. 이 책만 있으면 당신도 유럽축구 전문가이다. 스페인, 잉글랜드, 독일, 이탈리아, 프랑스리그 팀을 완벽하게 분석하였으며, 유럽 5대리그 주요 선수 1000여명에 대한 완벽 리포트를 제공한다.","장원구, 박찬하, 정지훈 (지은이)"
9791195978267,"인류 통증 연대기 - 인간이라는 동물, 두 발로 걷기 시작하다","많은 사람을 괴롭히는 요통이 왜 생기는지, 그 시작은 무엇인지 거슬러 올라가본다. 또한 어떻게 하면 통증이 생기지 않을지, 이미 통증이 생겼다면 무엇을 해야 할지에 대해서 고민해보고자 한다. 벗어날 수 없는 통증의 굴레의 근본적인 원인을 알아보자.","최영민, 오승호 (지은이)"
9788968331893,판다언니의 기초 자수 수업 - 친절한 제주 언니의 귀여운 프랑스 자수와 소품,"일상을 담은 판다언니 특유의 귀여운 도안과 친절한 설명으로 자수가 더 쉽고 즐거워지는 프랑스 자수 입문서. 빨간 동백꽃, 노랗게 핀 해바라기, 강아지와의 산책, 꽃다발든 사람 등 판다언니 특유의 감성이 들어간 52종의 귀여운 일러스트 자수를 담았다.",박준영(판다언니) (지은이)
9791187616450,인물 컬러링 가이드북 - 누구나 쉽게 따라 그리는,"피부 톤부터 눈·코·입, 머리카락, 의상, 배경까지 어렵게 느껴지던 인물 컬러링의 확실한 길잡이가 되는 가이드북이다. 색연필과 마카 사용에 대한 기본 스킬과 작가의 실전 컬러링 강의를 바탕으로 한 채색 노하우를 단계별로 배울 수 있어 인물 컬러링이 쉬워진다.",은달향 (모모걸) (지은이)
9791195795536,삐뽀삐뽀 119 치과,"아이 때 좋은 습관을 들이도록 하려면 어떻게 해야 하는지, 치과에서 무엇을 어떻게 도와주는지 친절하게 안내한다. 아이의 치아는 어른보다 더 잘 썩는다. 미리 공부해서 우리 아이의 구강 건강, 건치 생활을 만들어가자. 백년 건강을 위한 첫걸음은 치아 건강과 함께한다.","닥터 옥수수, 송유정, 최은정, 백수민 (지은이), 이재형 (그림)"
9788958076940,노년의 부모를 이해하는 16가지 방법,"고령자들이 자주 하는 행동 16가지가 소개되어 있다. 식탁 앞에서 가래를 뱉는다, 신호가 빨간불로 바뀌었는데도 천천히 건넌다, 갑자기 큰 소리로 역정을 낸다 등등 가족들도 이해하기 힘든, 이해하고 싶지 않은 행동들을 하나하나 열거하면서 고령자가 왜 그렇게 행동하는지 설명한다. 예방법이나 대처법도 함께 소개한다.","히라마쓰 루이 (지은이), 홍성민 (옮긴이)"
9788926884935,"움직임 - 성장에서 건강, 아름다움과 힐링까지","남녀노소 일반인이 보다 쉽게 이해할 수 있는 움직임에 대한 내용을 담고 있다. 효율적인 움직임을 위한 개선방안으로 인간의 기본 움직임에 대한 회복 내용을 소개하고 있으며, 각 관절은 어느 움직임을 할 수 있어야 기능적으로 훌륭한지 평가할 수 있다.",박영찬 (지은이)
9788997396849,몸을 위한 최선 셀프 메디케이션 - 알아두면 약이 되는 약 선택 완벽 가이드,"감기, 소화불량, 두통 같은 흔한 증상부터 화상, 근육통, 치질까지 다양한 증상들에 대한 셀프메디케이션 방법들을 소개하여, 사람들이 빈번하게 복용하는 약에 대한 중요한 정보들을 알려준다.",배현 (지은이)
9791188850181,기적의 장 스트레칭 - 쾌변 x 바디 리프팅 x 다이어트를 한 번에,"거친 피부, 덜렁거리는 팔뚝, 볼록한 배, 처진 가슴과 엉덩이… 문제는 ‘장의 위치’다. 몸과 마음이 처지는 이유를 낮아진 ‘장 위치’에서 찾고 장 위치를 되돌리는 장 스트레칭과 장 처짐을 예방하는 생활 습관을 소개한다.","오노 사키 (지은이), 김현정 (옮긴이)"
9791196440312,"2주 안에 몸매 만들기 - 약속해, 그만 뚱뚱해 지기로",지방은 빼고 근육은 더해주는 60가지 동작을 14일에 나누어 실시한다. 하루에 5동작을 12분씩 즐겁게 운동하다 보면 자신이 목표한 체중에 도달하고 멋진 식스팩과 섹시한 바디라인을 만날 수 있을 것이다.,권준호 (지은이)
9791160801507,"채식은 어렵지만, 채소 습관 - 나를 돌보는 쉽고 건강한 규칙",채소 전문가 홍성란이 제안하는 ‘일상에서 채소 쉽게 많이 먹는 법’. 무리하게 식단을 바꾸지 않아도 내 생활 사이클에 채소를 조금씩 더하는 ‘채소 습관’을 익히면 더 건강하고 예뻐질 수 있다.,홍성란 (지은이)
9791196400125,깨어난 포스 - 남자는 힘이다 두 번째 이야기,"가장 쉽고 효과적으로 운동하는 방법을 가르쳐준다. 이러한 운동을 통해 체력을 향상시킴으로써 누구나 고수의 반열에 오를 수 있을 뿐만 아니라 자신이 종사하는 분야에서 최고의 선수가 될 수 있다. 지치지 않는 체력, 뛰어난 포스와 스트렝스, 균형 잡힌 몸매를 습득해 피트니스의 일인자가 되고 싶은 사람들에게 도움이 되는 책이다.",맛스타드림 (지은이)
9788956993362,다이어트의 정석,"단순한 살 빼기가 아닌 평생 지속가능한 체중 관리를 위한 실전 전략과 노하우를 알려준다. 다이어트를 어렵게 만드는 인간의 심리와 몸에 대한 이해, 다양한 다이어트법의 장단점과 주의할 점, 체중별 맞춤 식사와 운동 관리법까지 누구나 한 번씩 들어봤지만 제대로 알지 못한 그야말로 다이어트에 대한 모든 것을 담았다.",수피 (지은이)
9788997023554,강아지의 탄생 - 만화로 보는 반려견 히스토리,"20가지의 견종을 소개하고 각 견종의 역사와 특성을 만화와 일러스트로 보여준다. 가장 오래된 반려견, 순백의 몰타섬 공주 몰티즈로 시작해 썰매견이었던 ‘곰돌이 컷’의 포메라니안 과 천사견 레트리버 등을 거쳐 충성스럽고 고마운 시베리안 허스키까지, 깜찍하거나 듬직한 그들의 이야기를 만난다.",임수미 (지은이)
9791160072976,히구치 유미코의 자수 시간 - 다섯 가지 실로 즐기는 식물과 무늬,"자수 분야 베스트셀러 1위 인기 자수 작가, 히구치 유미코의 특별한 자수 도안집. 울 실 2가지, DMC 25번 면사, 라메 실, 코튼 펄 자수 실 등 일반적으로 자수 실 중에서 가장 많이 쓰이는 5가지 실을 활용해 여러 가지 식물과 자연의 무늬를 수놓은 작품들을 소개한다.","히구치 유미코 (지은이), 강수현 (옮긴이), 헬렌정 (감수)"
9791188140336,정형외과 운동법 - 건강하고 즐거운 삶을 위한,"흔한 정형외과 질환을 예방하거나 치료하는 데 도움이 되는 가장 효과적인 운동법을 기술한 책으로, 정형외과 전문의인 저자가 직접 실생활에서 실행하고 있을 뿐 아니라 환자들에게서도 효과를 본 운동법만을 소개했다.",은상수 (지은이)
9791156161523,베지테리언 레시피 - 나와 지구를 위한 조금 다른 식탁,"100만 명이 구독하는 저자의 유튜브에서 호응을 얻고 있는 채식 레시피들을 선별해 모았다. 밥과 빵, 국수와 파스타, 수프, 디저트, 간식 등 다양한 메뉴를 담았다. 이색적인 세계 음식도 맛볼 수 있으며, 메뉴에 가장 잘 어울리는 기본 레시피와 함께 재료를 바꾸거나 분량을 조절하는 등 다양한 응용 팁을 알려준다.",타카시마 료야 (지은이)
9791187113256,"미니어처 사이즈의 원피스와 소품 - 장식으로도, 인형 옷으로도 즐기는","인테리어 소품, 인형 옷 만들기 방법 등을 담았다. 처음 도전하는 사람도 누구나 쉽게 만들 수 있도록 간단한 만들기 방법과 실물 크기 패턴이 본문에 함께 소개되어 있어 설명을 따라가다 보면 누구나 손쉽게 뚝딱 완성할 수 있다.","부티크사 편집부 (지은이), 황선영 (그림)"
9791161251219,닥치고 데스런 스트레칭 - 강해지고 싶다면 스트레칭을 하라,"화제의 베스트셀러 &lt;닥치고 데스런&gt;시리즈. 우리 몸을 크게 상체, 몸통, 하체 세 부위로 나누어 필요한 동작들을 찾아 스트레칭 할 수 있도록 하였다. 부위별 스트레칭을 토대로 한 번에 쭉 따라 할 수 있는 스트레칭 프로그램을 QR코드로 제공한다.","장임태, 조성준 (지은이), 필립 (사진)"
9791160320459,완벽한 식사법 - 과학으로 증명된 평생 유지 다이어트 솔루션,"다이어트의 상식을 뒤집은 2017-2018  화제작! 아마존닷컴, 뉴욕타임스 베스트셀러. 뇌 과학 및 인지과학 분야의 전문가인 저자가 세체중감량 이후 요요를 겪지 않는 유일한 다이어트 솔루션을 알려준다.","수전 퍼스 톰슨 (지은이), 엄성수 (옮긴이)"
9788984059375,김뽀마미 악마의 전신 운동 - No 식단 No 요요 No 스트레스,"SNS 22만 팔로워, 최단기간 6백만 뷰, 성공 인증 총 2만 킬로그램, 홈트천왕 김뽀마미 악마의 전신 운동을 담았다. 동영상에 미처 담지 못한 디테일한 설명과 운동 효과를 높이는 포인트를 알려준다.","김뽀마미 (지은이), 김태욱 (감수)"
9788969930194,식물을 들이다 - 머뭇거리는 식물 초보자를 위한 꼼꼼한 안내서,"화원에서 흔히 보는 친근한 실내식물 100여 가지의 기본 관리법과 더 잘 키우기 위해 기억해야할 점을 담았다. 특히 고사리과 식물, 드라세나과 식물처럼 종류는 같지만 생김새와 특징이 다른 식물의 각기 다른 관리법을 세세한 사진과 설명으로 보여줘 초보 가드너의 이해를 도왔다.",최정윤 (지은이)
9788968331824,하루 한 동작 이은형의 복부 크러시 - 도구 없이 쉽게 #오늘밤은뱃살빼고자요,SNS에서 완벽한 복근과 ‘오늘밤은이거하고자요’ 운동 영상으로 유명한 필라테스 강사 이은형의 복부 운동 노하우를 담았다. ‘뱃살을 빼고 복근을 만들려면 힘든 피트니스가 필수’라는 고정관념과 ‘필라테스는 기구가 필요하고 비싸다’는 편견을 단번에 깨는 운동법을 소개한다.,이은형 (지은이)
9788958205241,"올 댓 허브 - 아름답고 지혜롭게, 허브와 내가 자라는 시간","그림 그리는 농부 작가, 원예치료사이자 잇츠허브 농장의 대표인 박선영의 첫 책. 우리의 일상에 알게 모르게 다채로운 빛깔로 존재하는 허브 식물들의 인문학적이고도 실용적인 이야기가 오롯이 담겨 있다. 이 책의 제목처럼 다채로운 허브의 모든 특징들을 하나하나 살피고 비교하며 알아갈 수 있도록 집필했다.",박선영 (지은이)
9788998075545,독소를 비우는 몸 - 비만과 독소를 한번에 해결하는 완벽한 단식의 기술,"간헐적 단식, 격일 단식, 장기 단식 등 다양한 단식요법을 처방해 완치로 이끈 신장내과 전문의 제이슨 펑과 LCHF 열풍을 불러온 베스트셀러『지방을 태우는 몸』의 저자이자 1,000명의 건강 전문가를 인터뷰한 지미 무어가 밝혀낸 건강한 단식의 모든 것을 담았다.","제이슨 펑, 지미 무어 (지은이), 이문영 (옮긴이), 양준상 (감수)"
9791196334710,저탄수화물 다이어트 레시피 145 - 3일만 해도 몸이 달라지는 당질 제한 식단,"쉽고 맛있게 먹으면서 빼는 저탄수화물 다이어트 레시피 145가지를 담았다. 당질이 적은 고기, 생선, 달걀을 주재료로 하여 당질이 낮은 조미료와 소스를 가미해 누구나 쉽고 맛있게 저탄수화물식을 만들어 먹을 수 있게 했다.","오오바 에이코 (지은이), 박선정 (옮긴이)"
9788994651224,"의사의 감정 - 갈등하는 의사, 고통 받는 환자","슬픔과 기쁨, 두려움과 걱정, 한숨과 눈물이 혼재하는 곳. 병원은 인간의 모든 감정이 극으로 치닫는 공간이다. 그리고 그곳에서 걱정과 기대의 시선을 온몸으로 받고 있는 의사의 감정은 쉼 없이 흔들린다. 이 책은 의사의 감정이 의료에 미치는 영향을 파헤친 현직 의사의 르포다.","다니엘 오프리 (지은이), 강명신 (옮긴이)"
9791188700134,낸시의 홈짐 - 고강도 홈 다이어트 인생개조 프로젝트,"유튜브 누적 조회 1000만 뷰, 블로그, SNS 하루 댓글 수 3000개, 전 세계 홈지머들에게 홈트의 여왕, 홈트의 신화로 인정받는 낸시의 특별한 운동 철학과 운동법을 모두 담았다.",낸시 (지은이)
9791188726172,패미컴 컴플리트 가이드,"1983년부터 1994년까지 패미컴의 역사와 패미컴 게임 1,252개를 완벽하게 수록하여 보여준다. 아울러 각종 패미컴 관련 역사적 자료와 칼럼, 해마다 히트와 이슈를 불러일으킨 광고들을 집대성했다.","야마자키 이사오 (지은이), 문기업 (옮긴이)"
9791196273187,나는 당신이 오래오래 걸었으면 좋겠습니다 - 수천 명의 환자를 일으킨 재활치료사의 기적의 걷기수업,"아마존 건강 1위, 일본 전역에 걷기 열풍을 일으킨 화제의 책으로, 수천 명의 환자를 일으킨 재활치료 전문가의 기적의 걷기수업을 소개한다. 재활치료사 저자 다나카 나오키는 올바른 자세로 걷기만 해도 생활습관병을 예방하고, 지긋지긋한 통증에서 해방될 수 있다고 말한다.","다나카 나오키 (지은이), 송소정 (옮긴이)"
9791196219321,카밍 시그널 - 세상에서 가장 아름다운 반려견의 몸짓 언어,"전 세계 반려견 훈련사들의 바이블. ‘카밍 시그널’과 ‘퍼피 라이센스’의 창시자로 널리 알려진 노르웨이의 반려견 훈련사 투리드 루가스가 매년 1,000마리에 가까운 반려견들을 교육하며 얻은 경험과 지식을 모았다.","투리드 루가스 (지은이), 다니엘 K.엘더 (옮긴이), 강형욱 (감수)"
9788934981602,8주에 완성하는 홈 요가,"요가를 알지 못하는 사람도 혼자 시작할 수 있도록 도와준다. 처음 요가를 시작하는 사람도 쉽게 이해할 수 있도록 개인 수업을 통해서만 알 수 있었던 팁을 상세히 알려주며, 올바른 자세와 잘못된 포즈 등을 모두 사진으로 수록했기에 내게 맞는 자세를 쉽게 찾을 수 있다.",이유주 (지은이)
9788972215622,봄.여름.가을.겨울 꽃자수 187,자수 디자이너 아오키 카즈코가 사계절 정원을 가꾸며 디자인한 꽃자수 모티프 187점을 소개했다. 사계절 내내 꽃이 피는 풍성한 정원과 자연광이 듬뿍 들어오는 아틀리에를 오가며 자수와 원예를 즐기는 저자의 일상이 사랑스런 꽃자수에 녹아 있다.,"아오키 카즈코 (지은이), 배혜영 (옮긴이)"
9791188700110,오늘도 냥이는 바쁘다옹 - 고양이의 비밀스러운 일상 드로잉,"고양이의 표정과 몸짓을 보며 힐링하고, 간단한 선으로 공간을 채우며 몰입과 상상력을 키우는 신개념 드로잉 플레이북. 이미 SNS의 유명 집사들로부터 뜨거운 찬사를 받은 이 책은 고양이를 키우지 않아도, 그림을 그려본 적 없어도 누구나 즐겁게 시간을 보낼 수 있도록 도와준다.","케이트 아네브스키 (지은이), 엘렌 심 (옮긴이)"
9791188053247,기적의 3분 시력운동 달력 2 - 하루 1장씩! 보기만 해도 저절로 시력이 좋아지는 매일매일 눈운동,건강 분야 최고의 베스트셀러 《기적의 3분 시력운동 달력》 제2탄. 2탄에서는 더욱 다양한 일러스트와 시각 자료가 수록되어 있으며 특별히 ‘스마트폰 노안’이 온 많은 현대인을 위한 운동법을 담고자 했다.,"히비노 사와코 (지은이), 정윤아 (옮긴이)"
9791196254018,처음 만나는 재봉틀 자수 - 재봉틀 자수를 활용한 일상 소품 30,"부라더미싱 제1호 자수 디자이너 써니준 작가가 국내 최초로 재봉틀 자수에 관하여 이야기한다. 재봉틀 자수에 관한 기초 정보뿐 아니라, 이를 활용한 30개의 일상 속 소품 제작 방법까지 세세하게 담았다.","써니준 (지은이), 소잉팩토리아카데미 (감수)"
9791186000618,MY Turn 마이 턴 - 요한 크루이프 자서전,"20세기 세계 최고의 선수이자 감독 요한 크루이프의 자서전. 그는 아약스와 바르셀로나에서 선수로 활동하며 전 세계 축구팬을 사로잡았다. 토털사커의 정수를 보여주며 현대 축구의 새로운 역사를 썼다. 이 책에서 그는 자신의 축구 철학, 경기 스타일, 그리고 프로 선수로서의 마음가짐을 가감 없이 풀어놓았다.","요한 크루이프 (지은이), 이성모 (옮긴이)"
9791185473420,작심3일 다이어트,"건강 식생활 요리잡지 &lt;더 라이트&gt; 속 최고의 인기 칼럼 ‘작심3일 다이어트’를 책으로 펴냈다. 매월 3일씩 실천하는 1년 12달의 작심3일 다이어트 식단과 함께, 감량한 체중을 요요 없이 지키고 싶은 유지어터를 위한 한그릇 보식 레시피도 넉넉하게 실려 있다.",더 라이트 (지은이)
9788993635911,"호르메시스, 때로는 약이 되는 독의 비밀 - 나쁘다고 알려져 있는 것들에 대한 재발견","스트레스도, 독성물질도 전혀 없는 상태가 되면 우리 몸은 깨끗하고 건강할 수 있을까? ‘호르메시스’는 독성물질이라도 소량 사용하면 오히려 좋은 효과를 내는 것을 뜻한다. 건강의 비밀은 체내 저항력에 있으며, 저항력을 기르기 위해서는 스트레스와 독성물질의 침투가 어느 정도는 필요하단 것이 현재 의학의 논리이다.","리햐르트 프리베 (지은이), 유영미 (옮긴이)"
9788997686940,반끼면 충분해 - 조금만 먹어도 배가 부르다 맛있게 먹어도 살이 안 찐다!,고칼로리 음식을 저칼로리 버전으로 바꾼 ‘대리 만족’ 레시피를 담았다. 다이어트 고비는 평소 먹던 맛있는 음식이 당길 때 찾아온다. 이를 위해 이밥차 요리연구소는 고칼로리 음식을 저칼로리 버전으로 바꾸는 ‘대리 만족’ 레시피를 고안했다.,이밥차 요리연구소 (지은이)
9791187616368,생각날 때 종이접기 - 너와 나를 이어주는 페이퍼 오너먼트,"두뇌 자극은 물론 나의 마음까지 더 넓게 만들어주는 29가지 힐링 종이접기가 들어있다. 약 40년 동안 60권 이상의 종이접기 책을 출판하고 참신한 작품 개발로 종이접기 장인, 전문가로 칭송 받고있는 작가 후세 토모코의 아름다운 29개의 종이접기 작품을 담았다.","후세 토모코 (지은이), 노정화 (옮긴이)"
9791188850082,"체간 리셋 다이어트 - 하루 5분, 2주 만에 핫바디 만드는 ‘모델 체간근’의 비밀","일본 아마존 베스트셀러 1위!, 일본 전 서점 50주 연속 베스트셀러!, 출간 후 120만 부 판매!, 2017년 가장 핫한 다이어트 책! 3만 명의 체형을 변화시킨 세계적인 바디 메이크 트레이너 사쿠마 겐이치의 힘들이지 않는 다이어트법이 담겨있다.","사쿠마 겐이치 (지은이), 이선정 (옮긴이)"
8809478710068,스티커 아트북 : 명화 엽서북 (양장) - 손 안에 펼쳐지는 안티 스트레스 북,"스티커를 붙여 나만의 작품을 완성하는 스티커 액티비티 도서 『스티커 아트북』시리즈. 베스트셀러 『스티커 아트북-명화』, 『스티커 아트북-명화2』의 10가지 인기 작품을 선별해 수록하였다.",싸이프레스 콘텐츠기획팀 (지은이)
9788958205173,엄마의 공책 - 치매환자와 가족을 위한 기억의 레시피,누구나 부담 없이 읽을 수 있도록 모든 장마다 영화 주인공들의 이야기로 시작해 각 주제마다 일곱 가지 지침을 소개하고 마지막에는 저자 두 사람의 대화를 넣어 실질적인 도움이 되도록 구성했다.,"이성희, 유경 (지은이)"
9791186220283,요가 교과서 - 3D 그림으로 쉽게 배우는 요가 아나토미,3D 그래픽으로 표현한 섬세한 해부학 이미지와 함께 세계적 강사의 친절한 설명을 제공하는 요가의 정석을 담았다. 요가의 장점들을 가장 잘 살릴 수 있는 자세와 주의사항을 체계적으로 보여주어 요가의 효과를 극대화할 수 있도록 구성했다.,"골디 카펠 오렌 (지은이), 김수진 (옮긴이)"
8809461090702,나의 첫 카네이션 자수 : 빨강 카네이션 (도서 + 자수 키트) - 마음을 담은 선물 자수 DIY KIT,"세 가지 '나의 첫 카네이션 자수' 시리즈 중 ‘빨강 카네이션’을 수놓아 선물할 수 있는 자수 키트이다. 카네이션을 수놓는 데 꼭 필요한 정보를 담은 &lt;카네이션 자수 가이드북&gt;과 자수용품 5종, 그리고 포장용품 2종이 함께 들어있기 때문에 바로 자수를 시작할 수 있다.",솜씨연구소 (지은이)
9791188850044,5분 스탠딩 건강법 - 앉는 습관이 당신을 죽인다!,"&lt;뉴욕타임스&gt;, &lt;워싱턴 포스트&gt;, &lt;월스트리트저널&gt; 등에서 화제가 된 오래 앉는 습관과 건강의 비밀을 알려준다.  저자는 NHK, 니혼TV에서 이에 관한 특집 방송을 진행하면서 오래 앉아 있는 것의 폐해에 대해 알렸고 일본 내에서 큰 반향을 일으켰다.","오카 고이치로 (지은이), 이유라 (옮긴이)"
9791158462260,산후홈트 - 트레이너 남편이 알려주는 예쁜 몸 만들기,네이버 포스트 스타에디터 &lt;트레이너 남편&gt; 의 일대일 퍼스널 트레이닝. 프로 운동선수의 전문 트레이너로 활동했던 저자가 국내외 자료들을 연구해 만든 아내만을 위한 엄마 맞춤 운동을 알려준다.,양영민 (지은이)
9791196334703,지방 대사 켜는 스위치온 다이어트 - 3주 만에 근육은 살리고 체지방만 뺀다,왜 덜 먹고 운동해도 체지방이 빠지지 않을까?  왜 나이를 먹을수록 몸에 점점 더 지방이 쌓여만 갈까? 지방을 에너지원으로 쓰는 대사가 퇴화되었기 때문이다. ‘스위치온 다이어트 프로그램’은 지방 대사를 다시 켜는 식사법과 운동법을 알려준다.,박용우 (지은이)
9791158462246,한 그릇 집밥 다이어트 레시피 - 2주 완성 먹으면서 빼는 다이어트 식단,"한국인의 입맛에 딱 맞는 밥 요리들로 다이어트 식단을 소개한다. 언제든 먹을 수 있고, 언제든 다시 다이어트를 시작할 수 있으며, 어떤 상황에서든 밥심으로 버틸 수 있도록 더욱 탄탄하고 일상적인 레시피를 알려준다.",최희정 (지은이)
